date,country,apl-driving,apl-transit,apl-walking
2020-01-18,BGR,118.01,,128.66
2020-01-19,BGR,105.42,,99.64
2020-01-20,BGR,100.78,,105.3
2020-01-21,BGR,99.44,,98.6
2020-01-22,BGR,103.52,,104.38
2020-01-23,BGR,106.11,,109.35
2020-01-24,BGR,118.01,,135.78
2020-01-25,BGR,123.61,,144.71
2020-01-26,BGR,112.36,,112.89
2020-01-27,BGR,102.6,,108.51
2020-01-28,BGR,102.95,,110.44
2020-01-29,BGR,107.2,,114.54
2020-01-30,BGR,105.02,,113.45
2020-01-31,BGR,118.7,,132.49
2020-02-01,BGR,122.25,,149.6
2020-02-02,BGR,113.09,,110.72
2020-02-03,BGR,102.09,,113.09
2020-02-04,BGR,104.35,,113.9
2020-02-05,BGR,111.79,,97.24
2020-02-06,BGR,97.18,,100.2
2020-02-07,BGR,111.27,,118.28
2020-02-08,BGR,113.83,,127.6
2020-02-09,BGR,110.75,,104.3
2020-02-10,BGR,102.03,,110.33
2020-02-11,BGR,102.69,,105.3
2020-02-12,BGR,108.41,,112.73
2020-02-13,BGR,108.77,,125.87
2020-02-14,BGR,134.88,,158.5
2020-02-15,BGR,129.46,,150.96
2020-02-16,BGR,123.85,,126.15
2020-02-17,BGR,104.85,,124.09
2020-02-18,BGR,107.76,,124.06
2020-02-19,BGR,114.6,,126.79
2020-02-20,BGR,120.04,,120.35
2020-02-21,BGR,126.35,,141.22
2020-02-22,BGR,132.23,,150.27
2020-02-23,BGR,119.83,,116.38
2020-02-24,BGR,101.6,,112.7
2020-02-25,BGR,103.94,,116.58
2020-02-26,BGR,106.47,,129.0
2020-02-27,BGR,103.06,,112.06
2020-02-28,BGR,121.15,,117.39
2020-02-29,BGR,113.93,,130.03
2020-03-01,BGR,101.15,,100.06
2020-03-02,BGR,101.83,,109.52
2020-03-03,BGR,111.62,,109.41
2020-03-04,BGR,98.99,,107.28
2020-03-05,BGR,100.55,,106.61
2020-03-06,BGR,112.56,,130.98
2020-03-07,BGR,113.53,,130.53
2020-03-08,BGR,96.33,,92.8
2020-03-09,BGR,90.09,,89.7
2020-03-10,BGR,85.71,,89.06
2020-03-11,BGR,82.45,,90.51
2020-03-12,BGR,74.9,,93.22
2020-03-13,BGR,74.46,,89.76
2020-03-14,BGR,56.39,,52.27
2020-03-15,BGR,45.54,,30.53
2020-03-16,BGR,45.27,,41.08
2020-03-17,BGR,44.11,,33.04
2020-03-18,BGR,41.94,,33.02
2020-03-19,BGR,39.19,,31.87
2020-03-20,BGR,41.18,,35.5
2020-03-21,BGR,29.8,,27.04
2020-03-22,BGR,25.56,,19.15
2020-03-23,BGR,28.09,,23.95
2020-03-24,BGR,28.26,,23.97
2020-03-25,BGR,28.64,,25.17
2020-03-26,BGR,30.36,,24.09
2020-03-27,BGR,30.65,,25.34
2020-03-28,BGR,26.64,,25.2
2020-03-29,BGR,26.03,,22.63
2020-03-30,BGR,31.88,,30.34
2020-03-31,BGR,32.46,,26.9
2020-04-01,BGR,30.42,,23.67
2020-04-02,BGR,31.36,,29.5
2020-04-03,BGR,33.57,,31.4
2020-04-04,BGR,28.45,,23.97
2020-04-05,BGR,27.96,,20.88
2020-04-06,BGR,35.76,,33.13
2020-04-07,BGR,37.22,,38.77
2020-04-08,BGR,36.73,,37.96
2020-04-09,BGR,39.01,,37.29
2020-04-10,BGR,40.24,,40.69
2020-04-11,BGR,36.59,,35.5
2020-04-12,BGR,32.36,,31.65
2020-04-13,BGR,40.59,,43.87
2020-04-14,BGR,40.55,,37.87
2020-04-15,BGR,41.32,,38.12
2020-04-16,BGR,43.73,,41.56
2020-04-17,BGR,33.27,,37.06
2020-04-18,BGR,28.31,,29.05
2020-04-19,BGR,27.52,,22.38
2020-04-20,BGR,32.58,,26.1
2020-04-21,BGR,37.19,,32.51
2020-04-22,BGR,39.51,,39.27
2020-04-23,BGR,41.93,,43.87
2020-04-24,BGR,42.84,,40.44
2020-04-25,BGR,41.18,,41.08
2020-04-26,BGR,36.21,,30.39
2020-04-27,BGR,44.7,,44.21
alternative_name,KHM,ព្រះរាជាណាចក្រកម្ពុជា,,ព្រះរាជាណាចក្រកម្ពុជា
2020-01-13,KHM,100.0,,100.0
2020-01-14,KHM,100.75,,98.06
2020-01-15,KHM,99.33,,99.7
2020-01-16,KHM,96.0,,98.0
2020-01-17,KHM,98.78,,106.81
2020-01-18,KHM,103.64,,106.84
2020-01-19,KHM,99.16,,106.98
2020-01-20,KHM,97.65,,102.84
2020-01-21,KHM,96.87,,100.7
2020-01-22,KHM,95.13,,103.34
2020-01-23,KHM,81.87,,100.77
2020-01-24,KHM,86.56,,102.84
2020-01-25,KHM,94.24,,111.88
2020-01-26,KHM,93.33,,105.81
2020-01-27,KHM,90.41,,104.47
2020-01-28,KHM,92.44,,97.56
2020-01-29,KHM,91.72,,101.44
2020-01-30,KHM,89.73,,93.49
2020-01-31,KHM,96.11,,102.2
2020-02-01,KHM,103.22,,109.25
2020-02-02,KHM,91.61,,96.36
2020-02-03,KHM,88.75,,98.63
2020-02-04,KHM,91.67,,94.46
2020-02-05,KHM,90.77,,95.93
2020-02-06,KHM,91.23,,91.56
2020-02-07,KHM,100.48,,98.6
2020-02-08,KHM,103.82,,106.78
2020-02-09,KHM,91.43,,88.38
2020-02-10,KHM,90.71,,91.62
2020-02-11,KHM,91.53,,94.23
2020-02-12,KHM,92.78,,92.06
2020-02-13,KHM,98.96,,91.79
2020-02-14,KHM,107.46,,95.33
2020-02-15,KHM,97.93,,99.77
2020-02-16,KHM,89.71,,91.39
2020-02-17,KHM,89.75,,94.39
2020-02-18,KHM,89.44,,92.79
2020-02-19,KHM,88.2,,96.33
2020-02-20,KHM,91.65,,95.99
2020-02-21,KHM,98.62,,95.73
2020-02-22,KHM,97.68,,96.73
2020-02-23,KHM,88.91,,92.79
2020-02-24,KHM,85.88,,87.32
2020-02-25,KHM,85.51,,87.78
2020-02-26,KHM,85.04,,89.02
2020-02-27,KHM,74.09,,81.51
2020-02-28,KHM,76.42,,88.15
2020-02-29,KHM,78.2,,95.36
2020-03-01,KHM,71.41,,84.35
2020-03-02,KHM,70.89,,86.82
2020-03-03,KHM,71.91,,83.31
2020-03-04,KHM,69.82,,85.81
2020-03-05,KHM,69.35,,83.74
2020-03-06,KHM,72.68,,86.25
2020-03-07,KHM,72.28,,92.46
2020-03-08,KHM,67.53,,79.77
2020-03-09,KHM,63.06,,83.51
2020-03-10,KHM,63.34,,79.11
2020-03-11,KHM,56.33,,75.87
2020-03-12,KHM,48.49,,73.87
2020-03-13,KHM,49.14,,75.4
2020-03-14,KHM,45.88,,74.57
2020-03-15,KHM,42.68,,67.12
2020-03-16,KHM,39.81,,69.86
2020-03-17,KHM,34.71,,60.98
2020-03-18,KHM,33.31,,62.35
2020-03-19,KHM,33.16,,59.25
2020-03-20,KHM,33.23,,60.71
2020-03-21,KHM,32.71,,66.15
2020-03-22,KHM,31.25,,62.12
2020-03-23,KHM,30.71,,56.11
2020-03-24,KHM,27.84,,53.47
2020-03-25,KHM,29.27,,55.54
2020-03-26,KHM,28.76,,54.67
2020-03-27,KHM,28.59,,55.44
2020-03-28,KHM,28.92,,50.2
2020-03-29,KHM,29.03,,56.07
2020-03-30,KHM,29.47,,53.97
2020-03-31,KHM,29.56,,55.57
2020-04-01,KHM,29.22,,56.94
2020-04-02,KHM,28.82,,53.6
2020-04-03,KHM,29.71,,55.87
2020-04-04,KHM,29.66,,54.11
2020-04-05,KHM,30.57,,55.17
2020-04-06,KHM,30.83,,58.01
2020-04-07,KHM,28.91,,50.03
2020-04-08,KHM,29.96,,55.31
2020-04-09,KHM,26.31,,52.3
2020-04-10,KHM,27.3,,58.85
2020-04-11,KHM,26.96,,46.3
2020-04-12,KHM,24.13,,47.6
2020-04-13,KHM,24.08,,43.52
2020-04-14,KHM,25.14,,45.49
2020-04-15,KHM,25.29,,43.09
2020-04-16,KHM,28.68,,44.69
2020-04-17,KHM,30.84,,57.64
2020-04-18,KHM,31.03,,52.5
2020-04-19,KHM,32.0,,55.84
2020-04-20,KHM,31.94,,53.47
2020-04-21,KHM,32.07,,60.45
2020-04-22,KHM,31.81,,58.14
2020-04-23,KHM,32.56,,53.91
2020-04-24,KHM,33.82,,57.08
2020-04-25,KHM,33.73,,53.64
2020-04-26,KHM,32.61,,56.38
2020-04-27,KHM,34.69,,60.75
2020-01-13,CAN,100.0,100.0,100.0
2020-01-14,CAN,102.91,100.03,106.29
2020-01-15,CAN,99.74,98.01,106.65
2020-01-16,CAN,105.17,101.01,108.64
2020-01-17,CAN,122.34,105.42,127.43
2020-01-18,CAN,102.5,89.65,122.55
2020-01-19,CAN,84.46,75.87,90.42
2020-01-20,CAN,102.63,98.64,104.92
2020-01-21,CAN,104.31,99.0,108.92
2020-01-22,CAN,107.37,100.79,112.57
2020-01-23,CAN,110.29,101.45,118.17
2020-01-24,CAN,127.88,108.86,139.85
2020-01-25,CAN,116.84,91.47,136.71
2020-01-26,CAN,88.06,75.15,93.37
2020-01-27,CAN,98.11,93.28,105.36
2020-01-28,CAN,102.75,95.88,111.79
2020-01-29,CAN,104.73,94.14,110.13
2020-01-30,CAN,109.0,97.63,115.16
2020-01-31,CAN,129.2,104.6,138.49
2020-02-01,CAN,119.47,93.75,140.12
2020-02-02,CAN,88.42,75.71,91.16
2020-02-03,CAN,97.41,93.13,102.67
2020-02-04,CAN,100.25,94.86,105.91
2020-02-05,CAN,103.6,94.09,107.29
2020-02-06,CAN,105.72,96.3,108.17
2020-02-07,CAN,120.32,103.76,128.56
2020-02-08,CAN,118.1,95.66,139.77
2020-02-09,CAN,92.45,78.4,93.6
2020-02-10,CAN,104.41,95.79,106.26
2020-02-11,CAN,107.15,96.84,111.39
2020-02-12,CAN,108.19,96.69,112.79
2020-02-13,CAN,115.97,102.9,120.1
2020-02-14,CAN,140.55,108.95,152.97
2020-02-15,CAN,125.71,92.72,152.65
2020-02-16,CAN,103.84,79.97,125.23
2020-02-17,CAN,95.14,80.63,99.59
2020-02-18,CAN,111.82,97.64,114.61
2020-02-19,CAN,113.99,98.13,119.86
2020-02-20,CAN,119.01,100.38,127.3
2020-02-21,CAN,136.41,110.64,152.97
2020-02-22,CAN,128.05,96.4,155.76
2020-02-23,CAN,98.89,78.72,103.86
2020-02-24,CAN,102.34,93.45,109.77
2020-02-25,CAN,107.2,94.4,111.42
2020-02-26,CAN,104.04,91.96,106.92
2020-02-27,CAN,105.22,94.2,107.07
2020-02-28,CAN,131.32,105.38,135.19
2020-02-29,CAN,125.25,99.36,146.34
2020-03-01,CAN,96.88,79.62,102.32
2020-03-02,CAN,105.19,95.54,109.77
2020-03-03,CAN,110.89,98.09,117.97
2020-03-04,CAN,112.29,100.52,123.88
2020-03-05,CAN,117.74,103.64,131.76
2020-03-06,CAN,128.31,103.96,142.64
2020-03-07,CAN,119.48,94.06,147.0
2020-03-08,CAN,95.1,78.53,108.48
2020-03-09,CAN,102.06,92.55,113.56
2020-03-10,CAN,103.97,91.11,108.1
2020-03-11,CAN,103.94,89.78,110.67
2020-03-12,CAN,100.22,83.35,106.32
2020-03-13,CAN,101.24,76.4,104.32
2020-03-14,CAN,87.16,63.75,103.0
2020-03-15,CAN,68.17,51.19,73.82
2020-03-16,CAN,74.1,50.0,75.7
2020-03-17,CAN,67.21,40.26,65.68
2020-03-18,CAN,63.91,35.59,62.44
2020-03-19,CAN,62.16,31.53,60.16
2020-03-20,CAN,63.93,30.3,59.11
2020-03-21,CAN,53.45,26.48,53.11
2020-03-22,CAN,41.73,22.26,43.54
2020-03-23,CAN,49.42,23.58,45.64
2020-03-24,CAN,48.66,21.68,48.44
2020-03-25,CAN,47.57,20.81,49.21
2020-03-26,CAN,46.94,19.64,46.46
2020-03-27,CAN,52.63,20.16,53.57
2020-03-28,CAN,43.08,18.09,43.07
2020-03-29,CAN,36.69,17.25,38.38
2020-03-30,CAN,45.01,19.58,42.36
2020-03-31,CAN,47.15,20.05,47.84
2020-04-01,CAN,48.1,19.54,49.0
2020-04-02,CAN,47.17,18.77,47.09
2020-04-03,CAN,51.71,18.88,48.68
2020-04-04,CAN,44.5,17.33,48.35
2020-04-05,CAN,36.1,16.32,39.89
2020-04-06,CAN,47.06,18.84,51.48
2020-04-07,CAN,48.1,17.9,50.34
2020-04-08,CAN,50.81,18.1,53.06
2020-04-09,CAN,56.31,17.74,52.77
2020-04-10,CAN,45.48,16.45,45.36
2020-04-11,CAN,47.79,16.78,48.43
2020-04-12,CAN,35.19,14.93,40.6
2020-04-13,CAN,44.73,18.09,41.76
2020-04-14,CAN,52.28,18.73,50.75
2020-04-15,CAN,54.67,18.73,50.9
2020-04-16,CAN,56.14,18.31,53.45
2020-04-17,CAN,61.27,18.64,56.42
2020-04-18,CAN,54.89,18.19,56.27
2020-04-19,CAN,45.1,16.95,44.6
2020-04-20,CAN,58.27,20.48,58.6
2020-04-21,CAN,57.54,18.99,51.99
2020-04-22,CAN,59.5,19.29,53.94
2020-04-23,CAN,62.07,19.49,57.59
2020-04-24,CAN,69.4,20.44,63.55
2020-04-25,CAN,61.33,19.56,63.76
2020-04-26,CAN,49.16,18.08,47.31
2020-04-27,CAN,62.59,21.78,61.18
2020-01-13,CHL,100.0,,100.0
2020-01-14,CHL,99.01,,102.58
2020-01-15,CHL,102.57,,103.13
2020-01-16,CHL,106.47,,103.74
2020-01-17,CHL,124.69,,107.87
2020-01-18,CHL,120.83,,86.73
2020-01-19,CHL,97.12,,59.44
2020-01-20,CHL,102.53,,99.53
2020-01-21,CHL,101.57,,98.22
2020-01-22,CHL,102.41,,101.48
2020-01-23,CHL,107.31,,104.03
2020-01-24,CHL,124.15,,105.78
2020-01-25,CHL,118.81,,83.2
2020-01-26,CHL,99.66,,59.55
2020-01-27,CHL,107.13,,100.85
2020-01-28,CHL,102.57,,97.6
2020-01-29,CHL,101.5,,96.02
2020-01-30,CHL,106.61,,101.29
2020-01-31,CHL,131.48,,107.44
2020-02-01,CHL,129.34,,86.87
2020-02-02,CHL,102.43,,60.33
2020-02-03,CHL,112.31,,98.79
2020-02-04,CHL,109.69,,103.85
2020-02-05,CHL,113.49,,106.43
2020-02-06,CHL,117.69,,105.25
2020-02-07,CHL,139.24,,112.31
2020-02-08,CHL,135.2,,93.48
2020-02-09,CHL,111.81,,65.7
2020-02-10,CHL,122.24,,102.72
2020-02-11,CHL,115.22,,104.7
2020-02-12,CHL,116.03,,105.16
2020-02-13,CHL,123.72,,112.07
2020-02-14,CHL,147.07,,120.99
2020-02-15,CHL,133.92,,93.08
2020-02-16,CHL,109.45,,68.1
2020-02-17,CHL,121.37,,106.39
2020-02-18,CHL,114.62,,103.2
2020-02-19,CHL,116.11,,103.6
2020-02-20,CHL,118.84,,106.98
2020-02-21,CHL,136.88,,111.69
2020-02-22,CHL,128.4,,93.75
2020-02-23,CHL,101.01,,65.96
2020-02-24,CHL,107.67,,100.87
2020-02-25,CHL,106.95,,106.68
2020-02-26,CHL,105.08,,105.07
2020-02-27,CHL,111.11,,113.44
2020-02-28,CHL,131.65,,126.14
2020-02-29,CHL,123.39,,94.7
2020-03-01,CHL,84.09,,60.64
2020-03-02,CHL,95.14,,102.1
2020-03-03,CHL,94.83,,107.23
2020-03-04,CHL,95.54,,108.74
2020-03-05,CHL,95.79,,107.85
2020-03-06,CHL,114.72,,119.14
2020-03-07,CHL,111.25,,90.39
2020-03-08,CHL,68.99,,65.37
2020-03-09,CHL,88.41,,103.23
2020-03-10,CHL,95.9,,116.27
2020-03-11,CHL,93.92,,111.48
2020-03-12,CHL,91.16,,108.83
2020-03-13,CHL,109.18,,110.85
2020-03-14,CHL,100.69,,84.49
2020-03-15,CHL,58.2,,45.26
2020-03-16,CHL,60.99,,62.42
2020-03-17,CHL,51.77,,47.54
2020-03-18,CHL,45.09,,37.5
2020-03-19,CHL,39.39,,30.19
2020-03-20,CHL,39.39,,28.53
2020-03-21,CHL,28.94,,18.83
2020-03-22,CHL,19.38,,13.13
2020-03-23,CHL,30.37,,22.91
2020-03-24,CHL,32.12,,23.13
2020-03-25,CHL,31.74,,22.76
2020-03-26,CHL,37.77,,26.48
2020-03-27,CHL,28.19,,18.08
2020-03-28,CHL,23.85,,15.84
2020-03-29,CHL,18.98,,12.76
2020-03-30,CHL,27.89,,19.39
2020-03-31,CHL,29.93,,20.33
2020-04-01,CHL,30.84,,20.93
2020-04-02,CHL,31.75,,21.23
2020-04-03,CHL,32.62,,24.07
2020-04-04,CHL,28.03,,18.6
2020-04-05,CHL,22.3,,14.9
2020-04-06,CHL,32.0,,23.62
2020-04-07,CHL,34.63,,24.91
2020-04-08,CHL,35.2,,23.62
2020-04-09,CHL,36.45,,24.52
2020-04-10,CHL,25.1,,17.93
2020-04-11,CHL,26.52,,18.14
2020-04-12,CHL,20.39,,13.69
2020-04-13,CHL,36.29,,26.48
2020-04-14,CHL,36.02,,26.11
2020-04-15,CHL,37.14,,24.78
2020-04-16,CHL,36.81,,24.85
2020-04-17,CHL,42.7,,29.64
2020-04-18,CHL,35.36,,23.92
2020-04-19,CHL,26.29,,17.44
2020-04-20,CHL,39.9,,27.8
2020-04-21,CHL,41.09,,27.92
2020-04-22,CHL,42.97,,29.19
2020-04-23,CHL,43.45,,28.57
2020-04-24,CHL,46.93,,32.79
2020-04-25,CHL,39.87,,27.92
2020-04-26,CHL,28.84,,18.53
2020-04-27,CHL,40.8,,29.59
2020-01-13,COL,100.0,,100.0
2020-01-14,COL,97.85,,103.15
2020-01-15,COL,99.65,,104.44
2020-01-16,COL,97.22,,102.96
2020-01-17,COL,109.1,,112.65
2020-01-18,COL,120.38,,116.71
2020-01-19,COL,103.25,,101.0
2020-01-20,COL,95.63,,97.52
2020-01-21,COL,93.95,,102.29
2020-01-22,COL,95.37,,100.24
2020-01-23,COL,94.74,,98.95
2020-01-24,COL,106.37,,113.08
2020-01-25,COL,122.27,,117.66
2020-01-26,COL,102.01,,98.95
2020-01-27,COL,89.35,,91.84
2020-01-28,COL,92.76,,96.66
2020-01-29,COL,90.77,,87.78
2020-01-30,COL,91.45,,100.43
2020-01-31,COL,102.23,,105.35
2020-02-01,COL,119.07,,116.13
2020-02-02,COL,102.2,,97.66
2020-02-03,COL,86.88,,93.94
2020-02-04,COL,90.98,,96.61
2020-02-05,COL,91.48,,103.01
2020-02-06,COL,88.49,,97.18
2020-02-07,COL,107.74,,111.12
2020-02-08,COL,127.12,,124.15
2020-02-09,COL,103.77,,94.51
2020-02-10,COL,91.24,,94.8
2020-02-11,COL,92.7,,95.7
2020-02-12,COL,92.51,,95.7
2020-02-13,COL,91.93,,97.37
2020-02-14,COL,106.82,,109.45
2020-02-15,COL,120.98,,117.66
2020-02-16,COL,101.06,,93.6
2020-02-17,COL,90.13,,94.03
2020-02-18,COL,89.95,,95.51
2020-02-19,COL,91.59,,95.66
2020-02-20,COL,95.07,,96.85
2020-02-21,COL,110.22,,107.59
2020-02-22,COL,128.49,,127.88
2020-02-23,COL,105.41,,105.82
2020-02-24,COL,93.35,,100.57
2020-02-25,COL,89.57,,92.51
2020-02-26,COL,88.31,,95.56
2020-02-27,COL,84.99,,92.46
2020-02-28,COL,96.85,,102.34
2020-02-29,COL,118.23,,114.18
2020-03-01,COL,89.41,,89.88
2020-03-02,COL,78.46,,83.44
2020-03-03,COL,82.12,,87.83
2020-03-04,COL,82.23,,91.74
2020-03-05,COL,86.08,,95.42
2020-03-06,COL,95.23,,99.47
2020-03-07,COL,118.34,,121.48
2020-03-08,COL,90.98,,94.89
2020-03-09,COL,79.1,,83.34
2020-03-10,COL,81.32,,91.36
2020-03-11,COL,72.66,,82.0
2020-03-12,COL,70.32,,80.53
2020-03-13,COL,80.28,,90.69
2020-03-14,COL,94.28,,101.43
2020-03-15,COL,67.0,,71.69
2020-03-16,COL,54.0,,61.72
2020-03-17,COL,49.2,,54.08
2020-03-18,COL,43.51,,44.63
2020-03-19,COL,43.84,,48.16
2020-03-20,COL,36.06,,41.81
2020-03-21,COL,23.77,,30.26
2020-03-22,COL,22.0,,26.73
2020-03-23,COL,25.08,,32.27
2020-03-24,COL,27.77,,32.22
2020-03-25,COL,22.96,,29.79
2020-03-26,COL,23.88,,29.69
2020-03-27,COL,23.79,,29.26
2020-03-28,COL,25.59,,31.93
2020-03-29,COL,25.2,,32.36
2020-03-30,COL,25.41,,31.17
2020-03-31,COL,25.57,,31.26
2020-04-01,COL,25.85,,33.22
2020-04-02,COL,26.78,,31.93
2020-04-03,COL,26.23,,31.26
2020-04-04,COL,27.33,,33.46
2020-04-05,COL,26.83,,34.84
2020-04-06,COL,27.13,,31.6
2020-04-07,COL,28.16,,35.94
2020-04-08,COL,29.1,,34.75
2020-04-09,COL,29.16,,36.42
2020-04-10,COL,26.4,,37.85
2020-04-11,COL,29.38,,37.47
2020-04-12,COL,26.31,,33.32
2020-04-13,COL,27.52,,33.7
2020-04-14,COL,29.65,,39.05
2020-04-15,COL,29.82,,36.95
2020-04-16,COL,28.96,,32.7
2020-04-17,COL,29.71,,38.71
2020-04-18,COL,30.1,,35.42
2020-04-19,COL,28.96,,35.42
2020-04-20,COL,29.23,,38.33
2020-04-21,COL,30.49,,37.61
2020-04-22,COL,30.41,,37.9
2020-04-23,COL,31.85,,40.53
2020-04-24,COL,31.23,,40.81
2020-04-25,COL,34.47,,41.81
2020-04-26,COL,30.75,,43.82
2020-04-27,COL,34.79,,45.49
alternative_name,HRV,Hrvatska,,Hrvatska
2020-01-13,HRV,100.0,,100.0
2020-01-14,HRV,102.23,,103.28
2020-01-15,HRV,102.77,,105.83
2020-01-16,HRV,98.19,,104.89
2020-01-17,HRV,108.51,,117.78
2020-01-18,HRV,108.06,,101.14
2020-01-19,HRV,105.89,,88.79
2020-01-20,HRV,95.73,,96.69
2020-01-21,HRV,97.04,,101.8
2020-01-22,HRV,97.93,,105.26
2020-01-23,HRV,100.48,,104.07
2020-01-24,HRV,105.52,,109.04
2020-01-25,HRV,103.48,,108.0
2020-01-26,HRV,96.48,,75.8
2020-01-27,HRV,97.2,,97.98
2020-01-28,HRV,94.04,,95.63
2020-01-29,HRV,95.71,,100.15
2020-01-30,HRV,95.13,,99.48
2020-01-31,HRV,104.87,,119.06
2020-02-01,HRV,110.08,,112.15
2020-02-02,HRV,103.36,,91.06
2020-02-03,HRV,92.75,,104.57
2020-02-04,HRV,98.01,,92.12
2020-02-05,HRV,101.33,,92.79
2020-02-06,HRV,98.91,,103.16
2020-02-07,HRV,107.41,,115.26
2020-02-08,HRV,112.64,,115.14
2020-02-09,HRV,108.77,,88.79
2020-02-10,HRV,98.44,,101.8
2020-02-11,HRV,99.87,,106.96
2020-02-12,HRV,102.82,,107.73
2020-02-13,HRV,103.02,,106.49
2020-02-14,HRV,121.46,,127.78
2020-02-15,HRV,122.94,,140.59
2020-02-16,HRV,122.61,,116.0
2020-02-17,HRV,103.11,,109.78
2020-02-18,HRV,103.34,,105.26
2020-02-19,HRV,103.49,,115.23
2020-02-20,HRV,109.22,,119.68
2020-02-21,HRV,123.42,,140.79
2020-02-22,HRV,124.0,,143.65
2020-02-23,HRV,117.8,,115.43
2020-02-24,HRV,101.27,,115.11
2020-02-25,HRV,97.66,,118.62
2020-02-26,HRV,95.32,,95.78
2020-02-27,HRV,98.31,,110.22
2020-02-28,HRV,106.94,,114.86
2020-02-29,HRV,102.18,,113.85
2020-03-01,HRV,97.28,,75.8
2020-03-02,HRV,91.76,,109.06
2020-03-03,HRV,95.22,,105.85
2020-03-04,HRV,95.12,,109.6
2020-03-05,HRV,101.01,,119.11
2020-03-06,HRV,108.84,,127.88
2020-03-07,HRV,103.38,,122.35
2020-03-08,HRV,101.47,,90.17
2020-03-09,HRV,93.61,,102.57
2020-03-10,HRV,89.39,,97.48
2020-03-11,HRV,86.34,,105.73
2020-03-12,HRV,77.47,,87.88
2020-03-13,HRV,71.89,,75.7
2020-03-14,HRV,57.01,,60.49
2020-03-15,HRV,50.05,,50.81
2020-03-16,HRV,45.82,,47.23
2020-03-17,HRV,44.88,,49.83
2020-03-18,HRV,40.99,,43.23
2020-03-19,HRV,39.66,,40.69
2020-03-20,HRV,39.87,,41.04
2020-03-21,HRV,30.85,,24.67
2020-03-22,HRV,40.23,,20.4
2020-03-23,HRV,27.56,,20.86
2020-03-24,HRV,21.93,,18.05
2020-03-25,HRV,21.32,,17.06
2020-03-26,HRV,21.79,,19.31
2020-03-27,HRV,23.58,,22.15
2020-03-28,HRV,20.51,,21.21
2020-03-29,HRV,21.47,,20.79
2020-03-30,HRV,24.45,,24.35
2020-03-31,HRV,26.41,,26.22
2020-04-01,HRV,25.98,,27.31
2020-04-02,HRV,27.97,,31.43
2020-04-03,HRV,26.77,,31.65
2020-04-04,HRV,26.2,,33.63
2020-04-05,HRV,26.18,,33.36
2020-04-06,HRV,30.47,,32.17
2020-04-07,HRV,31.83,,35.68
2020-04-08,HRV,32.21,,36.74
2020-04-09,HRV,35.53,,38.59
2020-04-10,HRV,32.9,,40.64
2020-04-11,HRV,26.15,,33.41
2020-04-12,HRV,22.45,,29.04
2020-04-13,HRV,29.5,,37.58
2020-04-14,HRV,30.65,,28.99
2020-04-15,HRV,34.61,,38.64
2020-04-16,HRV,37.79,,45.04
2020-04-17,HRV,38.04,,47.93
2020-04-18,HRV,35.05,,49.7
2020-04-19,HRV,33.02,,42.44
2020-04-20,HRV,38.34,,37.33
2020-04-21,HRV,39.38,,41.75
2020-04-22,HRV,43.13,,45.58
2020-04-23,HRV,44.68,,48.69
2020-04-24,HRV,46.7,,46.1
2020-04-25,HRV,44.66,,49.7
2020-04-26,HRV,42.46,,42.84
2020-04-27,HRV,47.61,,48.84
alternative_name,DNK,Danmark,Danmark,Danmark
2020-01-13,DNK,100.0,100.0,100.0
2020-01-14,DNK,103.67,98.09,99.31
2020-01-15,DNK,105.55,98.22,104.04
2020-01-16,DNK,104.16,99.55,107.99
2020-01-17,DNK,110.4,111.53,131.4
2020-01-18,DNK,105.47,108.82,126.32
2020-01-19,DNK,103.52,102.06,96.4
2020-01-20,DNK,102.37,96.41,102.74
2020-01-21,DNK,104.12,99.1,104.03
2020-01-22,DNK,107.02,99.58,108.79
2020-01-23,DNK,107.19,103.12,106.78
2020-01-24,DNK,112.43,114.83,133.24
2020-01-25,DNK,106.45,111.8,133.19
2020-01-26,DNK,99.5,98.21,89.04
2020-01-27,DNK,100.78,100.76,97.29
2020-01-28,DNK,103.15,105.78,105.64
2020-01-29,DNK,106.05,108.27,112.5
2020-01-30,DNK,107.95,111.65,115.06
2020-01-31,DNK,121.58,127.94,146.15
2020-02-01,DNK,114.3,120.71,140.82
2020-02-02,DNK,110.32,115.79,104.73
2020-02-03,DNK,105.32,103.61,105.01
2020-02-04,DNK,107.72,102.2,106.31
2020-02-05,DNK,108.5,107.19,111.81
2020-02-06,DNK,107.35,102.62,110.86
2020-02-07,DNK,114.06,115.24,131.5
2020-02-08,DNK,105.43,112.3,131.07
2020-02-09,DNK,93.99,101.45,77.13
2020-02-10,DNK,103.42,103.7,101.2
2020-02-11,DNK,107.14,107.76,104.24
2020-02-12,DNK,108.02,103.61,104.43
2020-02-13,DNK,110.03,105.5,119.29
2020-02-14,DNK,113.19,114.41,141.38
2020-02-15,DNK,104.27,112.56,125.1
2020-02-16,DNK,98.93,107.51,81.17
2020-02-17,DNK,102.21,105.58,97.36
2020-02-18,DNK,107.19,111.99,107.58
2020-02-19,DNK,110.27,114.15,117.17
2020-02-20,DNK,112.79,122.5,120.13
2020-02-21,DNK,118.37,130.37,145.54
2020-02-22,DNK,109.78,124.55,123.99
2020-02-23,DNK,103.25,106.04,88.97
2020-02-24,DNK,103.9,102.94,100.38
2020-02-25,DNK,110.44,104.58,98.78
2020-02-26,DNK,110.13,106.09,107.83
