country,date,parks,residential,retail-and-recreation,transit-stations,workplaces,grocery-and-pharmacy
LUX,2020-03-25,-49.0,36.0,-82.0,-74.0,-77.0,-38.0
LUX,2020-03-26,-46.0,36.0,-82.0,-75.0,-76.0,-38.0
LUX,2020-03-27,-38.0,39.0,-82.0,-74.0,-75.0,-33.0
LUX,2020-03-28,-29.0,23.0,-85.0,-67.0,-61.0,-44.0
LUX,2020-03-29,-66.0,,-90.0,-78.0,-60.0,-70.0
LUX,2020-03-30,-44.0,35.0,-79.0,-74.0,-76.0,-37.0
LUX,2020-03-31,-44.0,34.0,-81.0,-73.0,-76.0,-38.0
LUX,2020-04-01,-42.0,35.0,-81.0,-72.0,-76.0,-36.0
LUX,2020-04-02,-40.0,35.0,-81.0,-73.0,-76.0,-37.0
LUX,2020-04-03,-55.0,39.0,-82.0,-75.0,-74.0,-32.0
LUX,2020-04-04,-30.0,23.0,-84.0,-67.0,-60.0,-41.0
LUX,2020-04-05,-7.0,15.0,-85.0,-65.0,-57.0,-78.0
LUX,2020-04-06,-30.0,34.0,-77.0,-71.0,-75.0,-32.0
LUX,2020-04-07,-28.0,33.0,-78.0,-71.0,-75.0,-33.0
LUX,2020-04-08,-32.0,34.0,-78.0,-71.0,-76.0,-31.0
LUX,2020-04-09,-34.0,34.0,-77.0,-72.0,-76.0,-26.0
LUX,2020-04-10,-26.0,38.0,-78.0,-72.0,-76.0,-22.0
LUX,2020-04-11,-20.0,22.0,-82.0,-65.0,-58.0,-32.0
LVA,2020-02-16,-2.0,1.0,0.0,1.0,1.0,-1.0
LVA,2020-02-17,5.0,0.0,1.0,0.0,2.0,2.0
LVA,2020-02-18,4.0,0.0,0.0,0.0,2.0,0.0
LVA,2020-02-19,11.0,0.0,1.0,2.0,2.0,1.0
LVA,2020-02-20,-2.0,0.0,4.0,2.0,1.0,1.0
LVA,2020-02-21,-23.0,1.0,-2.0,-3.0,0.0,-2.0
LVA,2020-02-22,4.0,0.0,5.0,4.0,1.0,6.0
LVA,2020-02-23,9.0,0.0,2.0,4.0,2.0,1.0
LVA,2020-02-24,2.0,0.0,-1.0,0.0,2.0,0.0
LVA,2020-02-25,6.0,0.0,2.0,1.0,2.0,2.0
LVA,2020-02-26,-3.0,0.0,-1.0,1.0,2.0,0.0
LVA,2020-02-27,-2.0,0.0,1.0,0.0,1.0,1.0
LVA,2020-02-28,11.0,0.0,1.0,5.0,3.0,3.0
LVA,2020-02-29,30.0,-1.0,3.0,9.0,3.0,7.0
LVA,2020-03-01,18.0,0.0,0.0,5.0,3.0,3.0
LVA,2020-03-02,7.0,0.0,-1.0,0.0,2.0,1.0
LVA,2020-03-03,3.0,0.0,-1.0,-1.0,2.0,0.0
LVA,2020-03-04,4.0,0.0,0.0,1.0,2.0,2.0
LVA,2020-03-05,17.0,0.0,5.0,4.0,2.0,6.0
LVA,2020-03-06,15.0,-1.0,8.0,7.0,3.0,9.0
LVA,2020-03-07,45.0,-2.0,17.0,17.0,5.0,22.0
LVA,2020-03-08,50.0,-2.0,14.0,15.0,4.0,17.0
LVA,2020-03-09,11.0,0.0,3.0,1.0,2.0,4.0
LVA,2020-03-10,4.0,0.0,3.0,-1.0,1.0,4.0
LVA,2020-03-11,-4.0,1.0,2.0,-2.0,0.0,8.0
LVA,2020-03-12,-9.0,3.0,-1.0,-9.0,-7.0,13.0
LVA,2020-03-13,-15.0,7.0,-14.0,-19.0,-15.0,8.0
LVA,2020-03-14,5.0,5.0,-22.0,-16.0,-8.0,5.0
LVA,2020-03-15,32.0,5.0,-19.0,-13.0,-15.0,6.0
LVA,2020-03-16,-5.0,12.0,-25.0,-29.0,-31.0,-6.0
LVA,2020-03-17,15.0,12.0,-27.0,-35.0,-35.0,-7.0
LVA,2020-03-18,-3.0,14.0,-32.0,-40.0,-37.0,-12.0
LVA,2020-03-19,23.0,14.0,-31.0,-37.0,-38.0,-11.0
LVA,2020-03-20,5.0,14.0,-35.0,-39.0,-34.0,-14.0
LVA,2020-03-21,17.0,7.0,-38.0,-32.0,-19.0,-12.0
LVA,2020-03-22,41.0,6.0,-35.0,-32.0,-23.0,-10.0
LVA,2020-03-23,10.0,15.0,-34.0,-40.0,-39.0,-17.0
LVA,2020-03-24,18.0,15.0,-34.0,-39.0,-40.0,-15.0
LVA,2020-03-25,34.0,14.0,-31.0,-36.0,-41.0,-13.0
LVA,2020-03-26,36.0,15.0,-33.0,-36.0,-41.0,-14.0
LVA,2020-03-27,35.0,14.0,-32.0,-35.0,-40.0,-11.0
LVA,2020-03-28,45.0,4.0,-41.0,-24.0,-23.0,-10.0
LVA,2020-03-29,-18.0,7.0,-50.0,-48.0,-25.0,-22.0
LVA,2020-03-30,-9.0,16.0,-38.0,-46.0,-41.0,-22.0
LVA,2020-03-31,3.0,16.0,-38.0,-45.0,-42.0,-19.0
LVA,2020-04-01,-9.0,17.0,-40.0,-48.0,-43.0,-23.0
LVA,2020-04-02,-21.0,18.0,-42.0,-50.0,-44.0,-23.0
LVA,2020-04-03,-16.0,18.0,-38.0,-48.0,-42.0,-19.0
LVA,2020-04-04,1.0,9.0,-44.0,-37.0,-26.0,-15.0
LVA,2020-04-05,71.0,4.0,-36.0,-26.0,-24.0,-6.0
LVA,2020-04-06,41.0,14.0,-29.0,-37.0,-42.0,-13.0
LVA,2020-04-07,60.0,12.0,-25.0,-34.0,-42.0,-7.0
LVA,2020-04-08,46.0,12.0,-25.0,-35.0,-42.0,-8.0
LVA,2020-04-09,3.0,14.0,-22.0,-40.0,-45.0,0.0
LVA,2020-04-10,36.0,22.0,-37.0,-47.0,-76.0,-11.0
LVA,2020-04-11,22.0,7.0,-39.0,-33.0,-31.0,-6.0
MDA,2020-02-16,4.0,0.0,2.0,2.0,4.0,0.0
MDA,2020-02-17,7.0,0.0,4.0,2.0,5.0,2.0
MDA,2020-02-18,8.0,-2.0,9.0,5.0,4.0,6.0
MDA,2020-02-19,6.0,-1.0,5.0,3.0,4.0,4.0
MDA,2020-02-20,3.0,-1.0,-1.0,0.0,4.0,1.0
MDA,2020-02-21,2.0,-1.0,0.0,-2.0,3.0,2.0
MDA,2020-02-22,6.0,-2.0,3.0,2.0,6.0,4.0
MDA,2020-02-23,-10.0,1.0,-8.0,-5.0,-1.0,-7.0
MDA,2020-02-24,0.0,0.0,-2.0,-3.0,3.0,-1.0
MDA,2020-02-25,11.0,-2.0,5.0,2.0,5.0,5.0
MDA,2020-02-26,-2.0,0.0,0.0,-2.0,4.0,0.0
MDA,2020-02-27,-1.0,0.0,-2.0,-4.0,5.0,-1.0
MDA,2020-02-28,4.0,0.0,-1.0,-4.0,4.0,0.0
MDA,2020-02-29,7.0,0.0,2.0,-1.0,7.0,2.0
MDA,2020-03-01,3.0,0.0,2.0,0.0,7.0,1.0
MDA,2020-03-02,9.0,-1.0,3.0,0.0,6.0,2.0
MDA,2020-03-03,14.0,-2.0,10.0,4.0,5.0,8.0
MDA,2020-03-04,5.0,-1.0,9.0,4.0,-2.0,9.0
MDA,2020-03-05,6.0,1.0,7.0,3.0,-8.0,8.0
MDA,2020-03-06,18.0,-1.0,12.0,7.0,-1.0,14.0
MDA,2020-03-07,19.0,-4.0,17.0,11.0,7.0,20.0
MDA,2020-03-08,11.0,-2.0,9.0,6.0,4.0,10.0
MDA,2020-03-09,3.0,1.0,-1.0,-2.0,1.0,3.0
MDA,2020-03-10,0.0,1.0,-1.0,-1.0,-5.0,8.0
MDA,2020-03-11,5.0,3.0,-4.0,-1.0,-17.0,7.0
MDA,2020-03-12,6.0,4.0,-10.0,-10.0,-18.0,0.0
MDA,2020-03-13,-4.0,5.0,-19.0,-16.0,-14.0,-3.0
MDA,2020-03-14,-16.0,4.0,-29.0,-19.0,-9.0,-5.0
MDA,2020-03-15,-26.0,7.0,-41.0,-29.0,-22.0,-12.0
MDA,2020-03-16,-21.0,12.0,-43.0,-33.0,-38.0,-16.0
MDA,2020-03-17,-26.0,16.0,-52.0,-48.0,-48.0,-27.0
MDA,2020-03-18,-24.0,16.0,-54.0,-52.0,-52.0,-30.0
MDA,2020-03-19,-21.0,17.0,-56.0,-54.0,-51.0,-36.0
MDA,2020-03-20,-27.0,17.0,-60.0,-59.0,-49.0,-39.0
MDA,2020-03-21,-36.0,12.0,-65.0,-63.0,-41.0,-42.0
MDA,2020-03-22,-53.0,15.0,-69.0,-70.0,-43.0,-45.0
MDA,2020-03-23,-40.0,20.0,-58.0,-60.0,-51.0,-36.0
MDA,2020-03-24,-42.0,21.0,-59.0,-61.0,-53.0,-37.0
MDA,2020-03-25,-44.0,20.0,-60.0,-61.0,-55.0,-39.0
MDA,2020-03-26,-39.0,21.0,-61.0,-60.0,-55.0,-40.0
MDA,2020-03-27,-41.0,22.0,-62.0,-63.0,-53.0,-41.0
MDA,2020-03-28,-43.0,14.0,-66.0,-64.0,-42.0,-44.0
MDA,2020-03-29,-43.0,12.0,-67.0,-68.0,-37.0,-44.0
MDA,2020-03-30,-43.0,21.0,-62.0,-64.0,-57.0,-42.0
MDA,2020-03-31,-47.0,22.0,-62.0,-65.0,-58.0,-43.0
MDA,2020-04-01,-41.0,20.0,-59.0,-62.0,-58.0,-39.0
MDA,2020-04-02,-38.0,21.0,-60.0,-62.0,-58.0,-40.0
MDA,2020-04-03,-39.0,22.0,-62.0,-64.0,-56.0,-41.0
MDA,2020-04-04,-42.0,13.0,-65.0,-64.0,-43.0,-42.0
MDA,2020-04-05,-46.0,12.0,-67.0,-67.0,-37.0,-43.0
MDA,2020-04-06,-33.0,19.0,-56.0,-60.0,-54.0,-36.0
MDA,2020-04-07,-31.0,20.0,-54.0,-59.0,-57.0,-34.0
MDA,2020-04-08,-33.0,18.0,-55.0,-59.0,-57.0,-37.0
MDA,2020-04-09,-31.0,19.0,-57.0,-58.0,-57.0,-38.0
MDA,2020-04-10,-37.0,21.0,-59.0,-62.0,-56.0,-39.0
MDA,2020-04-11,-37.0,12.0,-62.0,-64.0,-41.0,-39.0
MEX,2020-02-16,3.0,-2.0,2.0,5.0,11.0,4.0
MEX,2020-02-17,3.0,-2.0,0.0,3.0,9.0,0.0
MEX,2020-02-18,2.0,-1.0,0.0,3.0,8.0,0.0
MEX,2020-02-19,2.0,-1.0,0.0,3.0,7.0,0.0
MEX,2020-02-20,-1.0,-1.0,-1.0,4.0,11.0,-2.0
MEX,2020-02-21,6.0,0.0,0.0,4.0,5.0,0.0
MEX,2020-02-22,8.0,-1.0,2.0,6.0,2.0,1.0
MEX,2020-02-23,7.0,-1.0,-1.0,4.0,7.0,0.0
MEX,2020-02-24,7.0,-1.0,-2.0,2.0,6.0,-2.0
MEX,2020-02-25,4.0,-1.0,-3.0,1.0,6.0,-1.0
MEX,2020-02-26,0.0,-1.0,0.0,2.0,7.0,1.0
MEX,2020-02-27,2.0,-2.0,3.0,5.0,10.0,5.0
MEX,2020-02-28,5.0,-1.0,5.0,5.0,7.0,8.0
MEX,2020-02-29,6.0,-1.0,6.0,6.0,4.0,9.0
MEX,2020-03-01,3.0,-1.0,3.0,5.0,8.0,7.0
MEX,2020-03-02,2.0,-2.0,1.0,3.0,9.0,4.0
MEX,2020-03-03,2.0,-1.0,1.0,2.0,9.0,4.0
MEX,2020-03-04,2.0,-1.0,2.0,3.0,8.0,4.0
MEX,2020-03-05,1.0,-1.0,0.0,3.0,10.0,2.0
MEX,2020-03-06,2.0,-1.0,0.0,2.0,9.0,1.0
MEX,2020-03-07,7.0,0.0,2.0,3.0,5.0,3.0
MEX,2020-03-08,1.0,3.0,-3.0,-7.0,-6.0,-1.0
MEX,2020-03-09,-3.0,3.0,-7.0,-8.0,-4.0,-3.0
MEX,2020-03-10,2.0,-1.0,-1.0,3.0,9.0,1.0
MEX,2020-03-11,3.0,-1.0,0.0,2.0,8.0,3.0
MEX,2020-03-12,3.0,-1.0,2.0,4.0,7.0,5.0
MEX,2020-03-13,4.0,-1.0,2.0,4.0,5.0,8.0
MEX,2020-03-14,6.0,-1.0,2.0,1.0,3.0,9.0
MEX,2020-03-15,2.0,3.0,-3.0,-12.0,-17.0,7.0
MEX,2020-03-16,-7.0,10.0,-10.0,-24.0,-39.0,5.0
MEX,2020-03-17,-10.0,3.0,-8.0,-11.0,-5.0,4.0
MEX,2020-03-18,-15.0,6.0,-14.0,-18.0,-11.0,2.0
MEX,2020-03-19,-18.0,7.0,-18.0,-23.0,-14.0,0.0
MEX,2020-03-20,-24.0,9.0,-25.0,-27.0,-13.0,-4.0
MEX,2020-03-21,-33.0,9.0,-32.0,-29.0,-8.0,-8.0
MEX,2020-03-22,-36.0,9.0,-36.0,-34.0,-13.0,-13.0
MEX,2020-03-23,-31.0,13.0,-32.0,-37.0,-30.0,-14.0
MEX,2020-03-24,-33.0,14.0,-35.0,-41.0,-34.0,-16.0
MEX,2020-03-25,-36.0,16.0,-37.0,-44.0,-36.0,-17.0
MEX,2020-03-26,-36.0,16.0,-37.0,-46.0,-37.0,-17.0
MEX,2020-03-27,-37.0,17.0,-39.0,-47.0,-33.0,-16.0
MEX,2020-03-28,-39.0,12.0,-40.0,-43.0,-18.0,-14.0
MEX,2020-03-29,-46.0,11.0,-45.0,-47.0,-20.0,-19.0
MEX,2020-03-30,-36.0,15.0,-35.0,-47.0,-38.0,-15.0
MEX,2020-03-31,-37.0,16.0,-35.0,-48.0,-41.0,-15.0
MEX,2020-04-01,-39.0,18.0,-38.0,-51.0,-44.0,-13.0
MEX,2020-04-02,-41.0,19.0,-47.0,-52.0,-46.0,-12.0
MEX,2020-04-03,-43.0,21.0,-56.0,-52.0,-42.0,-11.0
MEX,2020-04-04,-46.0,15.0,-57.0,-48.0,-27.0,-11.0
MEX,2020-04-05,-52.0,13.0,-62.0,-51.0,-27.0,-19.0
MEX,2020-04-06,-41.0,19.0,-54.0,-54.0,-49.0,-15.0
MEX,2020-04-07,-42.0,20.0,-53.0,-56.0,-52.0,-17.0
MEX,2020-04-08,-42.0,20.0,-52.0,-55.0,-53.0,-14.0
MEX,2020-04-09,-47.0,24.0,-59.0,-62.0,-64.0,-16.0
MEX,2020-04-10,-57.0,30.0,-71.0,-72.0,-72.0,-30.0
MEX,2020-04-11,-54.0,20.0,-66.0,-63.0,-49.0,-26.0
MKD,2020-02-16,24.0,-2.0,8.0,10.0,19.0,8.0
MKD,2020-02-17,21.0,-1.0,8.0,7.0,4.0,8.0
MKD,2020-02-18,14.0,-2.0,4.0,5.0,2.0,6.0
MKD,2020-02-19,-5.0,0.0,-3.0,0.0,1.0,1.0
MKD,2020-02-20,2.0,-1.0,2.0,4.0,16.0,5.0
MKD,2020-02-21,-5.0,0.0,0.0,0.0,4.0,2.0
MKD,2020-02-22,16.0,0.0,5.0,2.0,3.0,4.0
MKD,2020-02-23,12.0,-1.0,3.0,6.0,17.0,5.0
MKD,2020-02-24,18.0,-1.0,4.0,5.0,7.0,7.0
MKD,2020-02-25,18.0,-1.0,2.0,5.0,3.0,9.0
MKD,2020-02-26,0.0,0.0,-3.0,-1.0,1.0,5.0
MKD,2020-02-27,-16.0,1.0,-6.0,-5.0,13.0,-1.0
MKD,2020-02-28,1.0,1.0,0.0,-5.0,9.0,6.0
MKD,2020-02-29,21.0,-1.0,1.0,3.0,7.0,11.0
MKD,2020-03-01,23.0,-1.0,4.0,7.0,17.0,11.0
MKD,2020-03-02,12.0,-1.0,4.0,6.0,11.0,8.0
MKD,2020-03-03,-1.0,0.0,0.0,3.0,4.0,5.0
MKD,2020-03-04,7.0,-1.0,4.0,6.0,3.0,9.0
MKD,2020-03-05,8.0,-2.0,8.0,7.0,13.0,10.0
MKD,2020-03-06,-8.0,0.0,5.0,-3.0,11.0,7.0
MKD,2020-03-07,-9.0,0.0,10.0,-3.0,5.0,14.0
MKD,2020-03-08,-1.0,-1.0,9.0,3.0,14.0,12.0
MKD,2020-03-09,-1.0,-1.0,0.0,1.0,12.0,9.0
MKD,2020-03-10,5.0,1.0,-4.0,-5.0,-6.0,13.0
MKD,2020-03-11,16.0,4.0,-10.0,-12.0,-19.0,11.0
MKD,2020-03-12,16.0,6.0,-19.0,-18.0,-17.0,10.0
MKD,2020-03-13,4.0,7.0,-29.0,-26.0,-11.0,7.0
MKD,2020-03-14,-19.0,8.0,-45.0,-36.0,-18.0,5.0
MKD,2020-03-15,-38.0,12.0,-57.0,-43.0,-28.0,2.0
MKD,2020-03-16,-8.0,12.0,-46.0,-36.0,-27.0,-1.0
MKD,2020-03-17,-5.0,14.0,-50.0,-40.0,-39.0,-6.0
MKD,2020-03-18,-11.0,15.0,-53.0,-44.0,-42.0,-6.0
MKD,2020-03-19,-15.0,16.0,-57.0,-49.0,-42.0,-19.0
MKD,2020-03-20,-23.0,17.0,-60.0,-54.0,-36.0,-23.0
MKD,2020-03-21,-27.0,13.0,-65.0,-57.0,-37.0,-25.0
MKD,2020-03-22,-46.0,16.0,-71.0,-64.0,-43.0,-30.0
MKD,2020-03-23,-52.0,22.0,-66.0,-64.0,-45.0,-31.0
MKD,2020-03-24,-47.0,23.0,-66.0,-64.0,-53.0,-31.0
MKD,2020-03-25,-46.0,22.0,-66.0,-64.0,-54.0,-29.0
MKD,2020-03-26,-48.0,23.0,-67.0,-65.0,-54.0,-32.0
MKD,2020-03-27,-52.0,24.0,-66.0,-64.0,-46.0,-30.0
MKD,2020-03-28,-60.0,21.0,-75.0,-73.0,-50.0,-43.0
MKD,2020-03-29,-44.0,18.0,-74.0,-69.0,-51.0,-41.0
MKD,2020-03-30,-19.0,19.0,-57.0,-56.0,-44.0,-22.0
MKD,2020-03-31,-33.0,20.0,-61.0,-61.0,-52.0,-26.0
MKD,2020-04-01,-47.0,22.0,-67.0,-66.0,-55.0,-31.0
MKD,2020-04-02,-32.0,22.0,-60.0,-60.0,-54.0,-22.0
MKD,2020-04-03,-38.0,22.0,-60.0,-61.0,-45.0,-20.0
MKD,2020-04-04,-64.0,21.0,-74.0,-74.0,-52.0,-43.0
MKD,2020-04-05,-65.0,19.0,-78.0,-75.0,-54.0,-41.0
MKD,2020-04-06,-17.0,19.0,-51.0,-54.0,-44.0,-7.0
MKD,2020-04-07,-1.0,18.0,-50.0,-51.0,-52.0,-4.0
MKD,2020-04-08,-25.0,22.0,-63.0,-63.0,-55.0,-30.0
MKD,2020-04-09,-23.0,22.0,-61.0,-60.0,-56.0,-25.0
MKD,2020-04-10,-25.0,21.0,-58.0,-59.0,-49.0,-11.0
MKD,2020-04-11,-79.0,28.0,-95.0,-93.0,-82.0,-95.0
MLT,2020-02-16,32.0,-1.0,5.0,6.0,3.0,5.0
MLT,2020-02-17,24.0,-1.0,9.0,6.0,3.0,4.0
MLT,2020-02-18,18.0,-1.0,7.0,7.0,3.0,3.0
MLT,2020-02-19,22.0,-1.0,8.0,8.0,3.0,3.0
MLT,2020-02-20,35.0,-1.0,10.0,12.0,1.0,6.0
MLT,2020-02-21,56.0,-2.0,8.0,11.0,0.0,3.0
MLT,2020-02-22,60.0,-3.0,10.0,13.0,2.0,8.0
MLT,2020-02-23,62.0,-1.0,12.0,10.0,-7.0,10.0
MLT,2020-02-24,65.0,-1.0,15.0,11.0,-7.0,20.0
MLT,2020-02-25,34.0,0.0,7.0,7.0,-4.0,17.0
MLT,2020-02-26,16.0,1.0,4.0,4.0,1.0,8.0
MLT,2020-02-27,14.0,0.0,6.0,3.0,3.0,7.0
MLT,2020-02-28,16.0,0.0,7.0,4.0,3.0,7.0
MLT,2020-02-29,21.0,-1.0,10.0,8.0,3.0,9.0
MLT,2020-03-01,29.0,-1.0,8.0,7.0,3.0,8.0
MLT,2020-03-02,7.0,0.0,5.0,1.0,3.0,5.0
MLT,2020-03-03,-5.0,1.0,2.0,0.0,3.0,5.0
MLT,2020-03-04,9.0,0.0,4.0,2.0,3.0,5.0
MLT,2020-03-05,20.0,0.0,8.0,4.0,4.0,7.0
MLT,2020-03-06,7.0,0.0,5.0,2.0,4.0,11.0
MLT,2020-03-07,-3.0,1.0,1.0,-2.0,3.0,13.0
MLT,2020-03-08,7.0,1.0,0.0,-1.0,2.0,12.0
MLT,2020-03-09,8.0,1.0,-1.0,-1.0,3.0,14.0
MLT,2020-03-10,8.0,2.0,-2.0,-1.0,2.0,16.0
MLT,2020-03-11,12.0,3.0,-6.0,-4.0,0.0,25.0
MLT,2020-03-12,0.0,8.0,-17.0,-14.0,-11.0,32.0
MLT,2020-03-13,-8.0,13.0,-34.0,-23.0,-19.0,16.0
MLT,2020-03-14,-15.0,12.0,-47.0,-30.0,-17.0,-4.0
MLT,2020-03-15,-22.0,13.0,-49.0,-36.0,-26.0,-13.0
MLT,2020-03-16,-32.0,17.0,-41.0,-36.0,-36.0,-7.0
MLT,2020-03-17,-41.0,19.0,-47.0,-39.0,-41.0,-7.0
MLT,2020-03-18,-29.0,23.0,-57.0,-41.0,-52.0,-14.0
MLT,2020-03-19,-19.0,30.0,-68.0,-50.0,-72.0,-29.0
MLT,2020-03-20,-47.0,25.0,-63.0,-50.0,-50.0,-16.0
MLT,2020-03-21,-69.0,21.0,-75.0,-60.0,-42.0,-31.0
MLT,2020-03-22,-65.0,21.0,-78.0,-63.0,-47.0,-37.0
MLT,2020-03-23,-47.0,24.0,-64.0,-52.0,-51.0,-26.0
MLT,2020-03-24,-54.0,25.0,-65.0,-54.0,-53.0,-29.0
MLT,2020-03-25,-66.0,27.0,-71.0,-60.0,-55.0,-38.0
MLT,2020-03-26,-56.0,27.0,-67.0,-56.0,-54.0,-26.0
MLT,2020-03-27,-54.0,28.0,-68.0,-55.0,-54.0,-13.0
MLT,2020-03-28,-42.0,20.0,-72.0,-52.0,-47.0,-23.0
MLT,2020-03-29,-45.0,19.0,-76.0,-57.0,-49.0,-38.0
MLT,2020-03-30,-51.0,28.0,-66.0,-57.0,-64.0,-30.0
MLT,2020-03-31,-20.0,31.0,-70.0,-54.0,-78.0,-37.0
MLT,2020-04-01,-41.0,25.0,-63.0,-50.0,-55.0,-23.0
MLT,2020-04-02,-56.0,27.0,-65.0,-55.0,-56.0,-30.0
MLT,2020-04-03,-62.0,29.0,-70.0,-58.0,-55.0,-28.0
MLT,2020-04-04,-49.0,21.0,-73.0,-56.0,-48.0,-25.0
MLT,2020-04-05,-38.0,18.0,-74.0,-54.0,-48.0,-32.0
MLT,2020-04-06,-36.0,24.0,-61.0,-51.0,-55.0,-27.0
MLT,2020-04-07,-45.0,25.0,-62.0,-51.0,-56.0,-25.0
MLT,2020-04-08,-27.0,25.0,-61.0,-48.0,-56.0,-20.0
MLT,2020-04-09,-35.0,26.0,-61.0,-49.0,-59.0,-15.0
MLT,2020-04-10,-16.0,37.0,-78.0,-59.0,-83.0,-56.0
MLT,2020-04-11,-41.0,20.0,-71.0,-51.0,-50.0,-11.0
MNG,2020-02-16,-7.0,3.0,-3.0,-7.0,-3.0,4.0
MNG,2020-02-17,-6.0,3.0,-2.0,-8.0,-4.0,9.0
MNG,2020-02-18,-12.0,3.0,-1.0,-4.0,-3.0,11.0
MNG,2020-02-19,0.0,3.0,-1.0,-3.0,-5.0,13.0
MNG,2020-02-20,-7.0,4.0,3.0,-1.0,-6.0,21.0
MNG,2020-02-21,-15.0,2.0,7.0,4.0,-6.0,32.0
MNG,2020-02-22,-21.0,5.0,-15.0,-17.0,-11.0,18.0
MNG,2020-02-23,-33.0,13.0,-55.0,-34.0,-57.0,-33.0
MNG,2020-02-24,-37.0,20.0,-66.0,-50.0,-71.0,-46.0
MNG,2020-02-25,-40.0,23.0,-66.0,-57.0,-70.0,-46.0
MNG,2020-02-26,-33.0,16.0,-49.0,-46.0,-38.0,-30.0
MNG,2020-02-27,-32.0,14.0,-40.0,-41.0,-24.0,-24.0
MNG,2020-02-28,-27.0,11.0,-36.0,-38.0,-18.0,-22.0
MNG,2020-02-29,-21.0,8.0,-34.0,-40.0,-14.0,-21.0
MNG,2020-03-01,-21.0,8.0,-28.0,-34.0,-12.0,-17.0
MNG,2020-03-02,-18.0,5.0,-20.0,-22.0,-11.0,-6.0
MNG,2020-03-03,-15.0,4.0,-15.0,-16.0,-9.0,-1.0
MNG,2020-03-04,-11.0,5.0,-12.0,-14.0,-6.0,0.0
MNG,2020-03-05,-9.0,5.0,-11.0,-14.0,-5.0,3.0
MNG,2020-03-06,-9.0,4.0,-8.0,-12.0,-4.0,6.0
MNG,2020-03-07,-6.0,3.0,-4.0,-10.0,-5.0,17.0
MNG,2020-03-08,-8.0,3.0,-8.0,-14.0,-6.0,11.0
MNG,2020-03-09,-22.0,7.0,-20.0,-21.0,-9.0,4.0
MNG,2020-03-10,-35.0,14.0,-36.0,-33.0,-20.0,-3.0
MNG,2020-03-11,-40.0,18.0,-48.0,-42.0,-29.0,-23.0
MNG,2020-03-12,-41.0,18.0,-49.0,-40.0,-30.0,-22.0
MNG,2020-03-13,-36.0,16.0,-48.0,-38.0,-27.0,-20.0
MNG,2020-03-14,-24.0,11.0,-47.0,-37.0,-25.0,-19.0
MNG,2020-03-15,-18.0,8.0,-35.0,-29.0,-19.0,-11.0
MNG,2020-03-16,-17.0,6.0,-13.0,-13.0,-11.0,3.0
MNG,2020-03-17,-19.0,7.0,-14.0,-15.0,-12.0,5.0
MNG,2020-03-18,-22.0,8.0,-15.0,-18.0,-12.0,2.0
MNG,2020-03-19,-23.0,9.0,-22.0,-22.0,-13.0,-7.0
MNG,2020-03-20,-22.0,8.0,-21.0,-19.0,-10.0,0.0
MNG,2020-03-21,-9.0,4.0,-17.0,-16.0,-6.0,2.0
MNG,2020-03-22,7.0,2.0,-16.0,-16.0,-7.0,1.0
MNG,2020-03-23,-3.0,5.0,-15.0,-14.0,-9.0,1.0
MNG,2020-03-24,-14.0,6.0,-19.0,-17.0,-9.0,-1.0
MNG,2020-03-25,-24.0,8.0,-21.0,-22.0,-9.0,-5.0
MNG,2020-03-26,-25.0,8.0,-20.0,-20.0,-9.0,-4.0
MNG,2020-03-27,-23.0,8.0,-19.0,-17.0,-8.0,1.0
MNG,2020-03-28,-8.0,4.0,-17.0,-15.0,-3.0,1.0
MNG,2020-03-29,5.0,2.0,-16.0,-16.0,-2.0,5.0
MNG,2020-03-30,-13.0,6.0,-17.0,-16.0,-6.0,-3.0
MNG,2020-03-31,-11.0,5.0,-15.0,-14.0,-6.0,2.0
MNG,2020-04-01,0.0,4.0,-12.0,-10.0,-6.0,6.0
MNG,2020-04-02,0.0,4.0,-10.0,-10.0,-5.0,7.0
MNG,2020-04-03,1.0,4.0,-12.0,-10.0,-5.0,10.0
MNG,2020-04-04,23.0,0.0,-10.0,-4.0,-3.0,14.0
MNG,2020-04-05,21.0,-1.0,-12.0,-10.0,-2.0,11.0
MNG,2020-04-06,-10.0,4.0,-12.0,-12.0,-5.0,4.0
MNG,2020-04-07,-8.0,4.0,-12.0,-11.0,-5.0,7.0
MNG,2020-04-08,0.0,4.0,-10.0,-8.0,-4.0,7.0
MNG,2020-04-09,1.0,4.0,-12.0,-13.0,-5.0,6.0
MNG,2020-04-10,-2.0,4.0,-11.0,-9.0,-5.0,11.0
MNG,2020-04-11,14.0,0.0,-8.0,-3.0,-1.0,15.0
MOZ,2020-02-16,-2.0,-4.0,-3.0,-3.0,18.0,-3.0
MOZ,2020-02-17,-3.0,-2.0,-7.0,-5.0,15.0,-7.0
MOZ,2020-02-18,-6.0,-2.0,-7.0,-6.0,13.0,-8.0
MOZ,2020-02-19,-4.0,-3.0,-6.0,-2.0,13.0,-7.0
MOZ,2020-02-20,-3.0,-3.0,-5.0,-2.0,16.0,-3.0
MOZ,2020-02-21,-5.0,-2.0,2.0,-4.0,4.0,3.0
MOZ,2020-02-22,-16.0,2.0,-12.0,-15.0,-4.0,-8.0
MOZ,2020-02-23,-3.0,-2.0,-6.0,-5.0,15.0,-4.0
MOZ,2020-02-24,2.0,-3.0,-3.0,-3.0,18.0,0.0
